8, 
"N1.1", 1.444956033  , +j -3.938250605 ,-1.121166126 , +j 3.191724167  ,-0.2079847259, +j 0.3046984049 ,-0.07506056403, +j 0.1979980324 ,-0.4281524173, +j 0.8878428483 ,0.2079847259 , +j -0.3046994464,0.07506056403, +j -0.1979984293,0.1043625109 , +j -0.1413136597,
"N1.4", -1.121166126 , +j 3.191724167  ,5.48079148   , +j -9.776331758 ,-1.141042063 , +j 3.203760498  ,-1.150755054 , +j 3.20810018   ,0.1043625109 , +j -0.1413136597,0.1242384473 , +j -0.1533501226,0.1339514384 , +j -0.1576898072,-0.4303806341, +j 0.6251018487 ,
"N1.2", -0.2079847259, +j 0.3046984049 ,-1.141042063 , +j 3.203760498  ,1.495688651  , +j -3.970448784 ,-0.1274522271, +j 0.2416809387 ,0.2079847259 , +j -0.3046994464,-0.4788850357, +j 0.9200412005 ,0.1274522271 , +j -0.2416816008,0.1242384473 , +j -0.1533501226,
"N1.3", -0.07506056403, +j 0.1979980324 ,-1.150755054 , +j 3.20810018   ,-0.1274522271, +j 0.2416809387 ,1.401549721  , +j -3.907365146 ,0.07506056403, +j -0.1979984293,0.1274522271 , +j -0.2416816008,-0.3847461053, +j 0.8569572311 ,0.1339514384 , +j -0.1576898072,
"N2.1", -0.4281524173, +j 0.8878428483 ,0.1043625109 , +j -0.1413136597,0.2079847259 , +j -0.3046994464,0.07506056403, +j -0.1979984293,0.4455156609 , +j -0.8962490236,-0.2079847259, +j 0.3046984049 ,-0.07506056403, +j 0.1979980324 ,-0.1217257545, +j 0.1497225855 ,
"N2.2", 0.2079847259 , +j -0.3046994464,0.1242384473 , +j -0.1533501226,-0.4788850357, +j 0.9200412005 ,0.1274522271 , +j -0.2416816008,-0.2079847259, +j 0.3046984049 ,0.5002675486 , +j -0.9270658921,-0.1274522271, +j 0.2416809387 ,-0.1456209602, +j 0.1603776068 ,
"N2.3", 0.07506056403, +j -0.1979984293,0.1339514384 , +j -0.1576898072,0.1274522271 , +j -0.2416816008,-0.3847461053, +j 0.8569572311 ,-0.07506056403, +j 0.1979980324 ,-0.1274522271, +j 0.2416809387 ,0.3984116211 , +j -0.8654232885,-0.1476169542, +j 0.1661583227 ,
"N2.4", 0.1043625109 , +j -0.1413136597,-0.4303806341, +j 0.6251018487 ,0.1242384473 , +j -0.1533501226,0.1339514384 , +j -0.1576898072,-0.1217257545, +j 0.1497225855 ,-0.1456209602, +j 0.1603776068 ,-0.1476169542, +j 0.1661583227 ,0.6827919587 , +j -0.649005452 ,
